timestamp,open,high,low,close,return_1d,return_7d,vol_14d,vol_30d,rsi_14,macd,macd_signal,macd_hist,macd_cross_up,macd_cross_down,bb_mid,bb_upper,bb_lower,bb_width,bb_pct,bb_squeeze,volume
2025-07-03,107333.0,109608.0,105402.0,108824.0,0.01390079379868081,0.038268153759552836,0.5024015924077682,,70.73462214411248,4911.912988204014,4948.59655675625,-36.683568552235556,False,False,101876.15,115909.0581245328,87843.24187546718,0.2754895650165974,0.7475556006760116,False,36395184773.06136
2025-07-07,108876.0,110386.0,107386.0,109215.0,0.003592957435859745,0.033332702569730976,0.3624553770448651,,61.9348054679285,4897.0978063172515,4938.29680666845,-41.199000351198265,False,False,103090.35,114990.0793427867,91190.62065721331,0.23086019870505234,0.7573440884062038,False,14638669497.351295
2025-07-11,109222.0,116462.0,107591.0,115880.0,0.061026415785377486,0.09342416893912953,0.4630503022839614,,71.53930556047146,5361.3639993539255,5022.910245205545,338.45375414838054,True,False,104511.75,115284.29306827753,93739.20693172247,0.20614989354359742,1.027649317712021,False,56204086624.04028
2025-07-15,115961.0,122838.0,115548.0,119834.0,0.034121505005177744,0.1204570317248086,0.479354301397853,,73.45065539670486,5979.425956868654,5214.213387538167,765.212569330487,False,False,105764.8,117550.17815930801,93979.421840692,0.22286012282551482,1.096892174770321,False,68915956378.80447
2025-07-19,119849.0,120689.0,116094.0,117989.0,-0.015396298212527304,0.14230806467228185,0.4941661000185625,,67.63357778941855,6248.341439743526,5421.038997979239,827.3024417642873,False,False,106951.45,118636.5077635218,95266.39223647819,0.21851144165921654,0.9722933434893586,False,58896449260.69391
2025-07-23,118003.0,120222.0,116779.0,119956.0,0.016671045605946233,0.13191666037593408,0.4938351872943135,,67.75603392041748,6544.735719035874,5645.778342190566,898.9573768453083,False,False,108153.1,120004.63854369256,96301.56145630745,0.21916225320758362,0.9979480071927687,False,58939000420.94166
2025-07-27,119959.0,119959.0,115086.0,117960.0,-0.016639434459301716,0.09901986360079018,0.4425424601890858,,73.46866600650728,6543.144505159085,5825.25157478427,717.8929303748155,False,False,109199.8,120602.76732572612,97796.83267427389,0.20884593791794703,0.8841193151644047,False,25145925063.881348
2025-07-31,117906.0,119754.0,116079.0,117833.0,-0.001076636147846699,0.08278504741601123,0.4437894718815402,,73.02143008699342,6457.201024142705,5951.641464655957,505.5595594867482,False,False,109891.75,121638.97628627928,98144.52371372072,0.21379632750009506,0.8380053217019983,False,43054424656.58649
2025-08-04,117828.0,118865.0,112113.0,114199.0,-0.030840256973852842,0.04563475713043075,0.4874809424196246,,63.706377082460605,6026.388313669566,5966.59083445868,59.797479210886195,False,False,110416.25,121935.67337509718,98896.82662490282,0.20865449379230278,0.6641900760491881,False,24689273719.085533
2025-08-08,114235.0,117596.0,112770.0,117463.0,0.028581686354521407,0.013660683465654078,0.5005365668701967,,66.88326962658041,5880.556266276981,5949.38392082234,-68.82765454535911,False,True,111007.95,122706.33532223,99309.56467776999,0.21076662207040145,0.7758949129386989,False,38289687095.00489
2025-08-12,117483.0,122227.0,115979.0,118774.0,0.011160961323991359,-0.00884556970475825,0.5008047140685272,,67.21010800896678,5803.866699046019,5920.280476467076,-116.4137774210576,False,False,111585.8,123632.28941393293,99539.31058606708,0.21591438003640115,0.7983524806690218,False,61739781527.95854
2025-08-16,118727.0,124128.0,116956.0,117340.0,-0.012073349386229282,-0.005500512759664011,0.4596388355354578,0.5303551823135877,71.86974659112136,5563.248186838886,5848.874018541439,-285.6258317025531,False,False,111999.4,124248.22603010539,99750.5739698946,0.21873020802085363,0.7180045657793562,False,44268714220.021
2025-08-20,117397.0,118514.0,112778.0,112778.0,-0.03887847281404466,-0.05983860748941283,0.5104760103320396,0.5536827948625836,60.003529619389376,4947.4103418123705,5668.5812831956255,-721.170941383255,False,False,112403.9,124160.53310019622,100647.26689980377,0.20918550157416646,0.5159101673417775,False,46156885037.403885
2025-08-24,112896.0,117310.0,111764.0,115360.0,0.022894536168401647,-0.02204136995591721,0.5174837014562865,0.48687618987273157,61.395639336815805,4614.507069021653,5457.7664403608305,-843.259371339178,False,False,112931.25,124189.85894230666,101672.64105769334,0.19938872441962094,0.607861904274579,False,27306719885.257973
2025-08-28,115333.0,115549.0,109214.0,111216.0,-0.03592233009708734,-0.056155745843694094,0.5558896521412905,0.5077459203588823,53.15767240468899,3970.522942829237,5160.3177408545125,-1189.7947980252757,False,False,113207.45,123978.77568638154,102436.12431361845,0.19029358379473343,0.40755780402602454,False,36957904262.99581
2025-09-01,111241.0,113329.0,107682.0,108253.0,-0.02664185009351172,-0.05206700584068158,0.5744976075079918,0.5181960764136821,48.81081882911392,3184.3641779453756,4765.1270282726855,-1580.76285032731,False,False,113321.15,123815.65435177724,102826.64564822275,0.185217046452092,0.2585331412463656,False,26140904019.246822
2025-09-05,108226.0,112502.0,107295.0,110725.0,0.022835394862036118,-0.05736274401300834,0.4865563078638485,0.5216502873295845,42.89063577437596,2729.335354427327,4357.968693503614,-1628.6333390762875,False,False,113509.85,123651.87805993056,103367.82194006945,0.17869864262758792,0.3627074395996557,False,38708366685.43147
2025-09-09,110752.0,113225.0,110032.0,112025.0,0.011740799277489167,-0.05682220014481287,0.45079340340161045,0.46329125584557135,38.37981012469867,2445.4314573185693,3975.4612462666055,-1530.0297889480362,False,False,113946.6,122920.6317384163,104972.56826158371,0.1575129356806836,0.3929355246330384,True,37159847899.8603
2025-09-13,112080.0,116705.0,110822.0,116160.0,0.036911403704530166,-0.010056246804158842,0.4926111255097133,0.4777771532742579,47.45200746705302,2524.9890142012446,3685.3667998535334,-1160.3777856522888,False,False,114455.8,122647.14201716073,106264.45798283927,0.14313546394609497,0.6040244685443317,True,51192951485.8644
2025-09-17,116092.0,116970.0,114509.0,116763.0,0.005191115702479321,0.0353349057440282,0.4845983355312607,0.4749663118819639,45.37608248617024,2606.64819393323,3469.623078669473,-862.9748847362434,False,False,114927.35,122450.55419628131,107404.1458037187,0.1309210417934688,0.6219992141717586,True,39964451595.09973
2025-09-21,116797.0,117888.0,114940.0,115716.0,-0.00896688163202386,0.0030859916782246533,0.47948060451214997,0.47510054416843905,46.658526416105786,2557.3994237069273,3287.178347676964,-729.7789239700369,False,False,115271.95,122228.04480504969,108315.8551949503,0.12069015584536734,0.5319180526175153,True,18774953731.290398
2025-09-25,115723.0,115858.0,111369.0,113321.0,-0.020697224238653278,0.01892713278664937,0.4898340929096883,0.4790348887073288,43.70641075712771,2298.615920837794,3089.4658623091304,-790.8499414713365,False,False,115477.25,121902.79215201843,109051.70784798157,0.11128671928052378,0.33221260175511685,True,46677543220.334526
2025-09-29,113317.0,113492.0,108776.0,112143.0,-0.010395248894732645,0.03593433900215226,0.46719860545007447,0.45714546651212035,46.92123390236598,1975.6987499763636,2866.712439842577,-891.0136898662136,False,False,115290.4,121881.82694877595,108698.97305122403,0.11434476675900092,0.2612504830547752,True,31274654338.51212
2025-10-03,112179.0,121044.0,111599.0,120612.0,0.07551964901955532,0.08929329419733567,0.5947546385873879,0.5230846613421695,54.07954398238114,2375.77562465785,2768.525076805632,-392.749452147782,False,False,115329.3,122041.70297705026,108616.89702294975,0.11640412240515208,0.8935028944225772,True,71252850672.75252
2025-10-07,120515.0,126080.0,119514.0,124774.0,0.03450734586939941,0.11380495425128312,0.6160480706308523,0.5330229972657414,57.23833421801863,2994.163197417889,2813.6527009280835,180.51049648980552,True,False,115668.55,123533.78627576955,107803.31372423045,0.1359961074253901,1.0788414791842411,True,69605991064.72382
2025-10-11,124740.0,125108.0,105896.0,113202.0,-0.09274368057447868,-0.025464876033057804,0.7886696605955038,0.6345712273325061,45.98906637717122,2521.4108604359644,2755.20433282966,-233.79347239369554,False,True,115330.85,122998.48586085922,107663.2141391408,0.13296764674602177,0.36117950574132685,True,151002213089.8765
2025-10-15,113044.0,115934.0,109862.0,113157.0,-0.00039751947845445557,-0.030883070835795556,0.7618393786813125,0.6342277836545519,50.40261754520153,2118.697082339728,2627.9028827316733,-509.20580039194556,False,False,115090.7,122712.34220734872,107469.05779265128,0.13244583980023963,0.37314413695938514,True,91211854988.91518
2025-10-19,113066.0,113527.0,103856.0,107156.0,-0.05303251235009765,-0.07397421272771265,0.798310281769105,0.6510695517234794,41.87497524066079,1300.3236427220254,2362.387034729744,-1062.0633920077184,False,False,114556.85,122836.99912845604,106276.70087154397,0.1445596510109353,0.0530968171475425,True,34412835719.61292
2025-10-23,107210.0,113804.0,106222.0,107618.0,0.004311471126208444,-0.05032606489529745,0.7799770048392548,0.6452870188680588,46.15631142637381,681.1840687454969,2026.1464415328946,-1344.9623727873977,False,False,114227.8,123071.68858507731,105383.9114149227,0.15484651871221028,0.12630691598981603,True,83996418125.93103
2025-10-27,107591.0,114816.0,107581.0,114476.0,0.06372539909680541,0.020803795154401117,0.8330660430607695,0.6804322466143988,56.13720191719758,735.4173476100841,1768.0006227483327,-1032.5832751382486,False,False,114078.45,122792.22869511075,105364.67130488924,0.15276818181016233,0.5228115731366385,True,42483268634.18711
2025-10-31,114419.0,116041.0,106464.0,108241.0,-0.05446556483455045,-0.10256856697509364,0.8785819218623634,0.7075964811492168,47.719510851602955,272.14806640586175,1468.8301114798387,-1196.682045073977,False,False,113551.8,122343.51427149319,104760.08572850682,0.1548494039106942,0.1979656164884657,True,72648897659.94229
2025-11-04,108409.0,111130.0,105540.0,106521.0,-0.015890466643878054,-0.14628848958917728,0.8789880520859906,0.709780408528294,44.98560548084983,-231.12157632000162,1128.8397739198706,-1359.9613502398722,False,False,113010.85,122145.8237481257,103875.87625187432,0.16166542855178398,0.1447800410301348,False,75068433317.86293
2025-11-08,106452.0,107189.0,99076.0,103396.0,-0.029336938256306233,-0.08662391123831736,0.8602621812982498,0.6811406501629692,38.15340065340065,-872.0750391243782,728.6568113110209,-1600.731850435399,False,False,112541.75,122639.86671602802,102443.63328397198,0.17945547703013356,0.04715565995174096,False,93627003785.31018
2025-11-12,103192.0,107357.0,101490.0,102961.0,-0.004207126001005812,-0.09010489850384862,0.8577551627068621,0.6677145798657599,37.14993296588708,-1399.009233183373,303.12360241214213,-1702.1328355955152,False,False,111921.8,122784.8546561801,101058.7453438199,0.19411865527859812,0.08755615783898717,False,71008299178.73956
2025-11-16,103112.0,105257.0,94138.0,95508.0,-0.0723866318314702,-0.10870133263652992,0.9187113714750118,0.7078557785128611,33.19081683580103,-2390.4475990907376,-235.59063788843383,-2154.856961202304,False,False,111136.4,124252.12705451054,98020.67294548945,0.23602936669732946,-0.09578854969482364,False,39062120798.23745
2025-11-20,95380.0,96528.0,88540.0,91363.0,-0.04339950580056118,-0.15104350573324166,0.9315970631486512,0.7142479855766531,32.251859036534114,-3470.6292521624273,-882.5983607432327,-2588.0308914191946,False,False,110291.9,126090.07213810705,94493.72786189294,0.28647928158109626,-0.09908512942270253,False,82897875507.45229
2025-11-24,91408.0,92944.0,81051.0,86784.0,-0.05011875704606894,-0.2419022327824173,0.9490114226017557,0.7285397717269836,30.57109146350807,-4642.650441866324,-1634.608776967851,-3008.0416648984733,False,False,109094.85,128064.58138311052,90125.1186168895,0.34776584564918533,-0.08806446832094365,False,60446592409.29218
2025-11-28,86740.0,91850.0,85546.0,91279.0,0.051795261799409964,-0.15670586931015051,0.8899712798242992,0.7589148865784414,26.069150064450866,-5149.417465801089,-2337.570514734499,-2811.84695106659,False,False,108057.55,128559.61548233873,87555.48451766127,0.3794656732887009,0.09080830137691022,False,59295194347.668594
2025-12-02,91324.0,92849.0,83989.0,86281.0,-0.054755201086777894,-0.19000948169844445,0.8562359776589783,0.7725517343517573,19.0187209246173,-5886.475191495832,-3047.351450086766,-2839.1237414090665,False,False,106563.6,128856.01303460133,84271.18696539868,0.4183870108480067,0.04507840922115015,False,92988982967.24596
2025-12-06,86304.0,94001.0,86259.0,89307.0,0.03507145257936273,-0.1362625246624628,0.8205523708531954,0.7767928398560829,27.700319166806665,-6155.469418846464,-3668.975043838706,-2486.4943750077578,False,False,105190.8,128208.3738865123,82173.2261134877,0.4376347339598577,0.1549636360826999,False,50193142876.74388
2025-12-10,89264.0,94490.0,87887.0,92723.0,0.038250081180646545,-0.09943570866638829,0.8636935459235783,0.7909472702179803,32.05907143358853,-6023.5706577240635,-4139.894166615778,-1883.6764911082855,False,False,104041.15,127141.952722667,80940.34727733298,0.44407049946424104,0.255026911058498,False,54575121853.64529
2025-12-14,92686.0,94177.0,89426.0,90257.0,-0.026595343118751558,-0.05497968756543958,0.839652847528978,0.7936480138590825,34.18081740400278,-6048.304441372064,-4521.576221567036,-1526.728219805028,False,False,102887.95,126338.29364443527,79437.60635556473,0.4558423730754723,0.23068731547144508,False,35222775785.402145
2025-12-18,90253.0,90469.0,85374.0,86065.0,-0.04644515106861513,-0.05798846360123899,0.8530696711364478,0.7977970567045094,31.14117214706964,-6333.160773958123,-4883.893132045254,-1449.2676419128693,False,False,101584.05,125756.52683648755,77411.57316351245,0.47591087058426096,0.17899338357055505,False,48886793507.656334
2025-12-22,86197.0,89220.0,84581.0,88577.0,0.029187242200662267,0.02066049041297946,0.7786629870178658,0.8011709784949427,25.473038240809146,-6283.7785755687655,-5163.870220749956,-1119.9083548188091,False,False,99982.3,123066.9243210087,76897.6756789913,0.46177422045719485,0.2529676064595874,False,22541294542.323105
2025-12-26,88672.0,90353.0,86576.0,87230.0,-0.015207107939984366,-0.044358505242169666,0.7514909995963441,0.7952922132073029,28.071969776033725,-6280.931798191697,-5387.282536238305,-893.6492619533929,False,False,98105.1,118669.70730580836,77540.49269419165,0.41923625389115055,0.23558697624806102,False,22773603342.32636
2025-12-30,87192.0,90230.0,86674.0,87157.0,-0.0008368680499828418,0.010152872590720952,0.7546748244202699,0.7924495638199005,29.071376075396657,-6212.947208529411,-5552.415470696526,-660.5317378328846,False,False,96802.85,116627.43337014933,76978.26662985068,0.40958677084712536,0.25671998195623746,False,53957962807.98879
2026-01-03,87155.0,90789.0,86855.0,89926.0,0.031770253680140526,0.006931147614408717,0.7826496121736161,0.797191459900569,35.32871520062737,-5867.991222799363,-5615.530621117095,-252.46060168226813,False,False,95641.3,114107.00578524878,77175.59421475123,0.38614501863209255,0.345245557725564,False,50705395175.73333
2026-01-07,89951.0,94634.0,89401.0,93667.0,0.04160087182794747,0.010180861274980302,0.8245735991767665,0.8122466984539175,40.55718117532309,-5232.427516340802,-5538.910000161836,306.4824838210343,True,False,94966.85,112629.6432853812,77304.05671461881,0.3719780804645241,0.46320372494321604,False,57439451725.50999
2026-01-11,93647.0,93647.0,89343.0,90442.0,-0.034430482453799094,0.002049702516148333,0.7587441066292611,0.8039157763962385,44.36910901653921,-4932.1148971343355,-5417.550979556336,485.43608242200025,False,False,94108.05,110825.82930952875,77390.27069047125,0.3552890387066515,0.3903547554934393,False,13961660357.407768
2026-01-15,90392.0,97705.0,90129.0,97008.0,0.07259901373255784,0.12714808574914316,0.8150651700569409,0.8502979309133546,55.95401328973737,-4116.837319156242,-5157.408247476317,1040.570928320075,False,False,93234.65,107044.25352759904,79425.04647240095,0.29623328939614285,0.6366205044358737,False,68433627980.994
2026-01-19,96934.0,97113.0,93753.0,93753.0,-0.033553933696189975,0.05843503392528526,0.7874576267999195,0.8559752329248025,57.56168485926954,-3690.8296746530978,-4864.092532911674,1173.2628582585767,False,False,92510.25,104390.64074096039,80629.85925903961,0.25684485213174507,0.5523025726635123,False,23132534225.645782
2026-01-23,93636.0,93636.0,87304.0,89443.0,-0.045971862233741834,0.0253697122549581,0.7871594586629594,0.8659126165644927,47.999825692870836,-3658.8199283939175,-4623.038012008124,964.2180836142061,False,False,91656.35,101592.53059152367,81720.16940847634,0.21681379613138993,0.38862169021524395,False,39301750755.698135
2026-01-27,89459.0,90895.0,86126.0,88308.0,-0.01268964591974775,0.013206053443785448,0.7334753600149718,0.8660674493173179,52.41120072324126,-3682.586424306006,-4434.9476944677,752.3612701616939,False,False,90901.95,99249.23043894052,82554.66956105948,0.1836545957251857,0.3446230470526018,False,50644433646.50017
2026-01-31,88220.0,90316.0,81315.0,84142.0,-0.04717579381256509,-0.06431955163134129,0.7504499736863568,0.8237472583212733,44.01825214833345,-3991.570585783513,-4346.272272730863,354.70168694735,False,False,89961.0,96665.82434323883,83256.17565676117,0.1490606894818605,0.06605872860279295,True,79515463845.849
2026-02-04,84122.0,84122.0,73112.0,75639.0,-0.10105535879822203,-0.19246906594638458,0.8615377325096698,0.8641555451688472,32.300041442188146,-4866.466204197131,-4450.311059024117,-416.1551451730147,False,True,88967.55,97771.21307672127,80163.88692327874,0.1979072836494039,-0.2569888740542271,False,73734215653.24066
2026-02-08,75650.0,76749.0,60256.0,69297.0,-0.08384563518819654,-0.23379624510736163,0.9326537766457976,0.8546560673181004,29.898726407856373,-6002.38195988645,-4760.725239196584,-1241.6567206898662,False,False,87864.25,100218.60772894495,75509.89227105505,0.2812146630499878,-0.2514453769012576,False,68978204828.46071
2026-02-12,69271.0,71852.0,65932.0,66938.0,-0.03404187771476397,-0.30997443509813627,0.9239839465725558,0.8553541020028097,30.98821143868159,-7012.123569501899,-5211.004905257647,-1801.1186642442517,False,False,86871.95,102377.74551380046,71366.15448619954,0.3569804871146662,-0.14279030322108888,False,54917156057.4172
2026-02-16,66994.0,70898.0,65243.0,68717.0,0.02657683229256924,-0.26704212131878446,0.9204342386064639,0.8574791859555865,29.96772241274965,-7581.406898180649,-5685.085303842247,-1896.3215943384012,False,False,85743.85,103075.10546853993,68412.59453146008,0.40425652611913093,0.008781979732872798,False,44139541277.476685
2026-02-20,68781.0,69999.0,65734.0,66919.0,-0.026165286610300265,-0.2518251847545364,0.9215763949673371,0.8560023924182373,29.69752703864377,-8084.459000157658,-6164.9600431053295,-1919.4989570523285,False,False,84775.75,104036.35102767758,65515.14897232242,0.4543893985645088,0.03644359346990878,False,34180839195.07364
2026-02-24,66957.0,68637.0,63963.0,64578.0,-0.034982590893468224,-0.2687185758934638,0.9205685144163872,0.810145346472317,28.409416894566746,-8573.203991733302,-6646.608832830924,-1926.595158902378,False,False,83539.3,104660.26378482778,62418.336215172225,0.5056533579962431,0.051126070922463476,False,56724400502.91585
2026-02-28,64646.0,69487.0,62803.0,65884.0,0.020223605562265767,-0.21699032587768297,0.9040419662054007,0.8097481050735442,26.348719159485313,-8754.241190355417,-7068.135304335823,-1686.1058860195935,False,False,82197.35,104251.37197261144,60143.328027388576,0.5366115080987751,0.13015022792080014,False,43031961580.21165
2026-03-04,65879.0,69851.0,63177.0,68322.0,0.03700443203205639,-0.09673581089120686,0.8953797958756444,0.8302156232429655,24.41087979322738,-8601.831688531092,-7374.874581174878,-1226.9571073562147,False,False,81100.6,103643.25954888308,58557.94045111693,0.5559184407731405,0.21656849156839733,False,52704039830.20494
2026-03-08,68292.0,73953.0,67038.0,67271.0,-0.015383039138198495,-0.029236474883472585,0.8927859802182965,0.8283473232649726,25.53169021521046,-8468.236418571512,-7593.546948654205,-874.6894699173072,False,False,80160.9,103388.6804173321,56933.11958266789,0.5795289328670737,0.22253267922272485,False,24588849466.218872
2026-03-12,67268.0,71612.0,65727.0,70227.0,0.04394166877257666,0.049135020466700485,0.8183168585145113,0.8517000063458521,19.38544548343583,-8031.257373234839,-7681.0890335703325,-350.1683396645067,False,False,79243.4,102521.04671954637,55965.753280453624,0.5874974248845046,0.306329219859908,False,48188681300.73879
2026-03-16,70203.0,73839.0,69265.0,72682.0,0.034958064562063074,0.05770042347599569,0.8644803785049286,0.8376197579867386,25.46403036866252,-7401.530116937065,-7625.17725024368,223.6471333066147,True,False,78516.0,101651.60004568052,55380.39995431948,0.5893219228101411,0.3739172533134877,False,29137209887.5333
2026-03-20,72799.0,75937.0,68934.0,69871.0,-0.03867532539005536,0.044113032173224376,0.8584063735901213,0.8352743769162645,26.385135135135144,-7048.045456111882,-7509.75089141732,461.7054353054382,False,False,77651.7,100719.53955937031,54583.86044062967,0.5941361118783058,0.33135178350849465,False,46069506172.99344
2026-03-24,69912.0,71646.0,67564.0,70893.0,0.014626955389217322,0.09778872061692834,0.8730376289030861,0.8246111966109949,28.93023931086215,-6609.252112660673,-7329.651135665991,720.3990230053178,False,False,76700.05,99199.18979618844,54200.910203811574,0.5866786213617444,0.37094951067898657,False,52502731112.03615
2026-03-28,70917.0,71922.0,65587.0,66321.0,-0.06449155769963189,0.006632869892538418,0.8953854232694656,0.8221282809006495,28.64879112452975,-6554.866990439245,-7174.694306620642,619.8273161813977,False,False,75332.75,96789.98156592419,53875.51843407581,0.5696654261506234,0.2900066937267111,False,48874426380.128494
2026-04-01,66328.0,68286.0,65112.0,68232.0,0.02881440267788493,-0.0013172916483709107,0.787245853910005,0.8161185395447833,39.46102842833157,-6285.113780830536,-6996.778201462621,711.6644206320852,False,False,74222.25,94661.77695791093,53782.72304208907,0.5507654903458445,0.3534640744784573,False,56210727882.161446
2026-04-05,68231.0,69136.0,65819.0,67304.0,-0.013600656583421245,0.0004905531358236903,0.6659081856094213,0.8021545890007871,46.64782857335082,-6076.171935344159,-6812.656948238929,736.4850128947701,False,False,72737.05,90322.82861407247,55151.27138592754,0.48354390545320336,0.34552716944666934,False,21516550336.856277
2026-04-09,67306.0,72698.0,66634.0,71117.0,0.05665339355758947,0.01267318837484166,0.7015883798290252,0.8180703114035948,56.70119624130079,-5539.055994460607,-6557.936757483265,1018.8807630226584,False,False,71605.25,86146.0682478085,57064.431752191515,0.40613832778486186,0.48321105484990196,False,42583999503.6708
2026-04-13,71004.0,73721.0,70522.0,70757.0,-0.005062080796433999,-0.02648523706006989,0.6927673151440953,0.8153221671203988,53.4271890329951,-5083.833465341464,-6263.116099054905,1179.282633713441,False,False,70670.95,82542.13582246905,58799.76417753095,0.3359565938329412,0.5036243220048467,False,30101377740.87357
2026-04-17,70651.0,75829.0,70627.0,75149.0,0.06207159715646515,0.0755392079689714,0.734756620241133,0.8371314963355371,62.71788849054271,-4318.883239218587,-5874.269527087641,1555.3862878690543,False,False,70013.0,78835.50037359686,61190.49962640314,0.2520246346706143,0.791073946302713,False,44500754086.97624
